FieldsBase Discovery Search - Data Download,,,,,,,,,,,
Generated by FieldsBase on 30-Oct-2014 13:48 for Dirk Rook,,,,,,,,,,,
,,,,,,,,,,,
Filters:,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Region,Country,Block,Field,Well name,Operator,Type,Discovery year,Announced date,Well water depth (m),Zones,Remark
Mexico,Mexico,,Tecoalli,Tecoalli-1,Pemex,Oil,2008,13 Oct 2008,33,1,
Mexico,Mexico,,Teekit,Teekit-1,Pemex,"Oil, Gas",2003,1 Jan 2003,29,1,
Mexico,Mexico,,Thel,Thel-1,Pemex,Gas,2002,1 Jan 2002,28,1,
Mexico,Mexico,,Toloc,Toloc-1,Pemex,"Oil, Gas",1993,1 Jan 1993,65,1,
Mexico,Mexico,,Trion,Trion-1,Pemex,Oil,2012,29 Aug 2012,"2,500",1,
Mexico,Mexico,Mision,Tsimin-Xux,Tsimin-1,Pemex,Gas,2008,1 Mar 2009,17,1,
Mexico,Mexico,,Tsimin-Xux,Xux-1,Pemex,"Oil, Gas",2009,17 Jul 2009,15,2,
Mexico,Mexico,,Tson,Tson-1,Pemex,Oil,2005,1 Jan 2005,100,1,
Mexico,Mexico,,Tunich,Tunich-1,Pemex,Oil,1977,1 Jan 1977,200,1,
Mexico,Mexico,,Uchak,Uchak-1,Pemex,Gas,2003,1 Jan 2003,40,1,
Mexico,Mexico,,Utan,Utan-1,Pemex,Gas,2004,1 Jan 2004,46,1,
Mexico,Mexico,,Utsil,Utsil-1,Pemex,Oil,2010,1 Jan 2010,130,1,
Mexico,Mexico,,Vespa,Vespa-1,Pemex,"Oil, Gas",2013,9 Dec 2013,777,1,
Mexico,Mexico,,Winak,Winak-1,Pemex,Gas,2002,1 Jan 2002,26,1,
Mexico,Mexico,Activo Integral Litoral de Tabasco (AILT),Xanab,Xanab-DL1,Pemex,Oil,2008,1 Mar 2009,23,1,
Mexico,Mexico,,Xaxamani,Xaxamani-1,Pemex,"Oil, Gas",2003,1 Jan 2003,19,1,
Mexico,Mexico,,Xicope,Xicope-1,Pemex,Gas,2003,1 Jan 2003,31,1,
Mexico,Mexico,,Xulum 101-A,Xulum - 101A,Pemex,"Gas, Condensate",2007,5 Nov 2007,,1,
Mexico,Mexico,Activo Integral Litoral de Tabasco (AILT),Yaxche,Yaxche - DL1,Pemex,"Oil, Gas",2008,16 Apr 2009,20,1,
Mexico,Mexico,,Yaxiltun,Yaxiltun-1,Pemex,Oil,2005,1 Jan 2005,159,1,
Mexico,Mexico,,Yetic,Yetic-1,Pemex,"Oil, Gas",2003,1 Jan 2003,42,1,
Mexico,Mexico,,Zazil-Ha,Zazil-Ha-1,Pemex,"Oil, Gas",1982,1 Jan 1982,200,1,
Middle East,Egypt,,Baltim East,Baltim East #1,IEOC,"Gas, Condensate",1993,2 Aug 1993,44,2,Reserves estimated at 2 Tcf gas.
Middle East,Egypt,,Gemsa Southeast,Gemsa SE-3,Shell,Oil,1989,5 May 1989,,1,Future plans unknown.
Middle East,Egypt,,Ghara Marine Dal,Gharra Marine Dal 2,Petrobel,Oil,1994,20 Jun 1994,,2,Well suspended
Middle East,Egypt,,Ghara Marine Haa,Ghara Marine Haa,Petrobel,"Oil, Gas",1992,4 Dec 1992,12,2,
Middle East,Egypt,,GS 184,GS 184-2,BP,"Oil, Gas",1994,14 Sep 1994,,2,Additional wells are planned
Middle East,Egypt,,Mango,Mango,Total CFP,Oil,1986,30 Apr 1986,,1,Platform to be installed.
Middle East,Egypt,South Abu Zeneima,Muzhil,Muzhil-1,Petzed,Oil,2007,20 Mar 2008,15,1,
Middle East,Egypt,South Abu Zeneima,Muzhil,South Abou Zneima - Muzhil-3,Petzed,Oil,2008,6 Apr 2008,15,1,
Middle East,Egypt,,Myas,Myas #1,IEOC,Gas,1997,5 Sep 1997,,1,Well supended
Middle East,Egypt,North Ramadan 6,North Ramadan,North Ramadan-2,ONGC,"Oil, Gas",2008,6 Nov 2008,61,2,Well found a seperate fault block from North Ramadan-1A well
Middle East,Egypt,,Northwest October,Northwest October #1,AOC,Oil,2006,15 Sep 2006,30,1,
Middle East,Egypt,North Shadwan,NS 377-3,North Shadwan Concession #1,BP,Oil,2008,8 Feb 2008,,1,
Middle East,Egypt,,Tawila West,Tawila West #1,Total CFP,Oil,1985,15 May 1985,18,2,Appraisal drilling to follow.
Middle East,Iran,Farsi,Farsi BB-4,BB-4,ONGC,Oil,2006,14 Nov 2006,90,1,
Middle East,Iran,Farsi,Farzad-B,Farzad - B,NIOC,Gas,2008,1 Sep 2008,50,1,
Middle East,Iran,Farsi,FB-2,FB-2,ONGC,"Oil, Gas",2007,9 May 2007,,2,Heavy oil Gas: 10 Tcf
Middle East,Iran,Tusan,Taftan,Taftan-1,Petrobras,Oil,2007,15 Feb 2009,,1,"TVD: 15,191"
Middle East,Iran,,Tosan (Tousan),Tunb-2,PEDCO,Oil,2001,10 Jan 2001,70,1,
Middle East,Oman,8,West Bukha,West Bukha - 2A,Heritage,"Oil, Gas",2006,21 Nov 2006,88,2,"TVD: At Least 13,739"
Middle East,Qatar,,Hasbaah,Hasbaah #1,Elf,Gas,1991,18 Feb 1991,50,1,Flow rates were not released.
Middle East,Qatar,8,Najwat Najem,Blk 8 Najwat Najem #2,Qatar Petroleum,Oil,1976,28 Dec 2007,50,1,
Middle East,Qatar,4N,WQ4N (Al Radeef),WQ4N 1,Wintershall,Gas,2011,15 Jun 2011,62,1,"Discovery made in 2011 by well WQ4N-1. In March 2013, appraisal well WQ4N-2 found gas."
Middle East,Saudi Arabia,,Jarid / Jareed / Jurayd,Jarid-101,Saudi Aramco,Oil,2008,6 Jan 2009,,1,
Middle East,Saudi Arabia,,Karan,Karan-6,Saudi Aramco,Gas,2006,18 Apr 2006,30,1,3 more zones to be tested plusa deeper zone to be looked at
Middle East,Saudi Arabia,,Rabib,Rabib-1,Saudi Aramco,Gas,2009,6 Jan 2009,,1,
Middle East,Saudi Arabia,,Wasit (Arabiyah & Hasbah Gas Fields),Arabiyah-1,Saudi Aramco,Gas,2008,6 Jan 2009,55,1,
Middle East,Saudi Arabia,,Wasit (Arabiyah & Hasbah Gas Fields),Hisbah-1,Saudi Aramco,Gas,2008,6 Jan 2009,,1,
Middle East,United Arab Emirates,,Alpha 2,Alpha 2-1,Adma-Opco,Oil,1983,15 Aug 1983,28,2,Well is located between the Zakum and Umm Shaif Fields.
Middle East,United Arab Emirates,,Belbazem,Belbazem Field Well #2,Adma-Opco,"Oil, Gas",1985,15 Oct 1985,,2,No results available.
Middle East,United Arab Emirates,,Digamma,Digamma #1,Conoco,Oil,1991,25 Mar 1991,18,1,Flow rates were not disclosed.
Middle East,United Arab Emirates,,Ghasha,Ghasha 2,Adma-Opco,"Oil, Gas",1975,15 Nov 2012,9,1,
Middle East,United Arab Emirates,,I-B 1,Blk 1 Well I-B,ADNOC,"Oil, Gas",1985,15 Oct 1985,29,1,No results available.
Middle East,United Arab Emirates,,I-C 1,Blk 1 Well I-C,ADNOC,"Oil, Gas",1985,15 Oct 1985,,1,No results available.
Middle East,United Arab Emirates,,RAK B,RAK B-1,DNO,,1976,1 Aug 2012,97,0,08/2013:  RAK B-1 well was drilled in 1976; three additional appraisal wells were drilled to delineate structure; oil with good reservoir char at the llam level; condensate rich gas found at the Thamama level
Northwest Europe,Denmark,5504/20,Broder Tuck,Broder Tuck (5504/20-4),PA Resources,"Gas, Condensate",2011,19 Jul 2011,49,1,
Northwest Europe,Denmark,5504/6,Elly/Luke,5504/6 - Luke 1X,Maersk Oil,"Gas, Condensate",2010,13 Jan 2010,40,2,
Northwest Europe,Denmark,,Gita/Amalie,Gita-1X,Maersk,,2009,15 Apr 2009,49,0,"TVD: 16,935 feet"
Northwest Europe,Denmark,5504/1,Hibonite,Hibonite,Wintershall,Oil,2013,25 Mar 2013,52,1,Preliminary resource estimates indicate potential oil in place of approximately 100 million barrels. The commercial viability of the Hibonite discovery as well as further upside potential will now be evaluated. A synergy with the nearby Ravn discovery may lead to a cluster development approach.
Northwest Europe,Denmark,5504/20,Lille John,Lille John (5504/20-2),PA Resources,"Oil, Gas",2011,17 Oct 2011,45,1,gas to oil ratio of 350 scf of gas per barrel of oil. Sweet light oil - 34 to 35 degrees API.
Northwest Europe,Denmark,,Rau,Blk 5604/23-1 Rau-1 License 7/06,Altinex,Oil,2007,14 May 2007,63,1,"Drilled to 8,215 feet"
Northwest Europe,Denmark,5604/16,Sara,Sara-1 ((5604/16-1),DONG,Oil,2011,10 Jan 2011,63,1,
Northwest Europe,Denmark,5604/26,Solsort,Solsort-1(5604/26-5),DONG,Oil,2010,3 Dec 2010,62,1,
Northwest Europe,Denmark,5604/29,South Tor Pod,7/89,Hess,Oil,2008,8 Aug 2008,55,1,
Northwest Europe,Denmark,5604/31,Stork,5604/31-1,ConocoPhillips,,2006,31 Oct 2006,53,0,
Northwest Europe,Germany,,Mittelplate,Mittelplate #1,Texaco,Oil,1980,15 Aug 1980,,1,Further drilling planned.
Northwest Europe,Ireland,,49/09-04,49/9 #4,BP,Oil,1987,5 Jun 1987,91,1,Appraisal well to be drilled in Blk. 50/6.
Northwest Europe,Ireland,27/4,Bandon,27/4-1 Bandon,Serica Energy,Oil,2009,10 Jun 2009,198,1,"TVD: 6,233 feet"
Northwest Europe,Ireland,48/27,Barryroe,Barryroe,Providence,Gas,1973,30 Jul 1973,100,1,
Northwest Europe,Ireland,,Hook Head,50/11-3,Providence,"Oil, Gas",2007,10 Oct 2007,72,1,"30 API, drilled with Petrolia Drilling (Unique Number 724)

TVD 4,974'"
Northwest Europe,Ireland,49/23,Old Head of Kinsale,49/23 #1,Island Oil & Gas,Gas,2006,1 Aug 2006,90,1,Suspended until 2007 when an extended testing program is planned
Northwest Europe,Ireland,48/23,Seven Heads West,48/23-3,Island Oil & Gas,Gas,2006,8 Jun 2006,104,1,Looking at Logs
Northwest Europe,Netherlands,,E/13 Epidote,E/13,Pennzoil,Gas,1984,15 May 1984,44,1,Flow rate is range of severalzones tested. Further drillingtentatively planned.
Northwest Europe,Netherlands,,E18a,E/18-6,Wintershall,Gas,2006,15 Aug 2006,49,1,
Northwest Europe,Netherlands,F/17,F17-10,F17-10,Wintershall,Oil,2012,4 Dec 2012,30,1,
Northwest Europe,Netherlands,,K/05-B,K/5-6,Elf,Gas,1992,12 Jun 1992,40,1,
Northwest Europe,Netherlands,,K/05-CN,K/5-2,NAM (A),,1985,15 May 1985,27,0,No results released. Development plans unknown.
Northwest Europe,Netherlands,,K/05-EN,K/5a-7,Elf Petroland,Gas,1992,9 Dec 1992,26,1,Platforms are planned.
Northwest Europe,Netherlands,,K/05-F,K/5-11,Elf Petroland,Gas,1999,27 Apr 1999,40,1,Suspended; plan addl well later in 1999.
Northwest Europe,Netherlands,,K/06-D,K/6 #4,Elf Petroland,Gas,1988,30 Nov 1988,27,1,Well to be evaluated later ingreater detail. Findadjacent to already producing L/7 complex.
Northwest Europe,Netherlands,,K/06-DN,K/6 #5,Elf,Gas,1989,11 Jul 1989,27,1,Development is planned.
Northwest Europe,Netherlands,,K/06-G,K/5 #6,Elf,Gas,1992,12 Jun 1992,40,1,
Northwest Europe,Netherlands,,K/06-N,K/6 #9,Elf,Gas,1992,18 Jan 1993,40,1,No details
Northwest Europe,Netherlands,,K/06-T,K/6 #8,Elf Petroland,Gas,1991,29 Apr 1991,34,1,Well suspended. Further drilling is planned.
Northwest Europe,Netherlands,,K/12-G,K12-13,TransCanada,Gas,2000,25 Apr 2000,27,1,Suspended; Est. 150 - 375 BCF. Submit development plan with startup in 2002.
Northwest Europe,Netherlands,,K/17-B,K/17 #5,NAM (A),Gas,1979,15 Feb 1980,27,1,No results available.
Northwest Europe,Netherlands,,L/08-15,L/8 #15,Wintershall,Gas,2001,12 Mar 2002,28,1,
Northwest Europe,Netherlands,,L/13-K,L/13 #17,NAM (A),Gas,1994,20 Sep 1994,28,1,Additional drilling is planned
Northwest Europe,Netherlands,,L/14-06,L/14 #6,NAM (A),Gas,1991,28 Jan 1991,32,1,Well suspended. Drillingplansunknown.
Northwest Europe,Netherlands,,L/16-Bravo,L/16-15,Clyde,Gas,2002,8 Jan 2003,,1,
Northwest Europe,Netherlands,,L/5a-D (Sierra),Sierra (L5-12),GDF Suez,Gas,2010,2 Sep 2010,40,1,
Northwest Europe,Netherlands,,M/09-B,N/7-FA-103,NAM (A),Gas,1998,15 Dec 1998,7,1,Suspended; spud from N/7-FA monopile platform. Tight hole.
Northwest Europe,Netherlands,,P/08-A,P/8 #2,Mobil,Oil,1982,15 Jan 1983,27,2,Flow rate combined from 2zones. Further drillingplanned.
Northwest Europe,Netherlands,,P/12-14,P/12-14,Clyde,Gas,2002,8 Jan 2003,20,1,
Northwest Europe,Netherlands,E11,Vincent,Vincent,Tullow Oil,,2014,12 Feb 2014,46,0,"Vincent exploration well commenced drilling in October 2013 and was successfully drilled to a TD of 4,027 metres. The well encountered a gas column of 72 metres and net pay of 25 metres and has been tested at a stable rate of 64 mmscfd."
Northwest Europe,Norway,,002/07-29,2/7 #29,BP,Oil,1994,17 Jan 1994,72,1,No details
Northwest Europe,Norway,15/12,15/12-20S,Blk 15/12-20s,Talisman,Oil,2008,26 Jun 2008,84,1,Drilled a sidetrack out of the existing well 15/12-20
Northwest Europe,Norway,,18/10-01,18/10 #1,Elf Exploration,"Oil, Gas",1979,15 Jan 1980,96,2,
Northwest Europe,Norway,,2/02-05,2/2 #5,Saga,Oil,1992,2 Mar 1992,64,1,
Northwest Europe,Norway,,2/06-05,2/6 - #5,Saga,Oil,1997,16 Jan 1997,70,1,"Well plugged, non-commercial"
Northwest Europe,Norway,,24/9-3,24/9 #3,Conoco,Oil,1981,15 Apr 1981,152,1,Further drilling planned.
Northwest Europe,Norway,3/7a,3/7-8S,3/7-8S,DONG,"Oil, Gas",2013,5 Mar 2013,65,1,
Northwest Europe,Norway,,30/03-09 (C-Prospect),30/3-9,Statoil,"Gas, Condensate",2000,19 Jul 2000,168,2,Abandoned; could be tied back to Huldra if proved commercial.
Northwest Europe,Norway,,30/10-06,30/10 #6,Elf,Gas,1992,16 Jul 1992,296,1,High pressure gas
Northwest Europe,Norway,,34/04-10 (Beta Statfjord),34/4-10,Hydro,Oil,2000,18 Apr 2000,357,1,Abandoned; potential 25 MMbbls could be tied back to Snorre.
Northwest Europe,Norway,,34/07-18,34/7 #18,Saga,Oil,1991,17 Sep 1991,243,1,
Northwest Europe,Norway,,34/07-25S,Blk 34/07 #25s,Saga,"Oil, Gas",1996,14 Sep 1996,189,2,Well suspended; will be developed as a subsea tie-back
Northwest Europe,Norway,,34/10-43S,34/10 #43S,Statoil,Oil,2001,12 Mar 2002,137,1,
Northwest Europe,Norway,34/10,34/10-52A,34/10-52A,Statoil,"Oil, Gas",2011,24 Aug 2011,136,1,
Northwest Europe,Norway,,34/11-02S (Nokken),34/11 #2S,Statoil,"Gas, Condensate",1996,10 Jun 1996,261,4,Well suspended
Northwest Europe,Norway,35/11,35/11-17,35/11-17,Statoil,Oil,2014,30 Apr 2014,357,1,
Northwest Europe,Norway,,6204/11-01,6204/11 #1,Statoil,"Oil, Gas",1994,28 Nov 1994,199,2,No tests; additional drillingis planned
Northwest Europe,Norway,,6306/05-01,6306/5 - #1,Amerada Hess,Gas,1997,15 Jul 1997,228,1,Well plugged
Northwest Europe,Norway,6407/5,6407/5-2S,6407/5-2S,OMV,Gas,2011,31 Aug 2011,230,1,
Northwest Europe,Norway,6508/1,6508/1-2,6508/1-2,Det norske oljeselskap,"Oil, Gas",2011,13 Sep 2011,395,2,
Northwest Europe,Norway,6607/12,6607/12-2S,6607/12-2S,Total,"Oil, Gas",2011,13 Oct 2011,369,1,
Northwest Europe,Norway,6706/6,6706/11-1,6706/6-1,Eni,Gas,2003,17 Jun 2003,"1,298",1,
Northwest Europe,Norway,,7120/12-02 (Alke South),7120/12 #2,Hydro,"Oil, Gas",1981,15 Sep 1981,206,2,Further drilling planned.
Northwest Europe,Norway,6707/10,Aasta Hansteen (ex-Luva),Blk 6707/10-2S (Haklang),StatoilHydro,Gas,2008,16 Oct 2008,"1,248",1,"8-14 Billion Cubic Meters Gas Possible
282 - 494 Billion Cubic Feet"
Northwest Europe,Norway,6706/12,Aasta Hansteen (ex-Luva),Blk 6706/12-1 PL218,StatoilHydro,Gas,2008,26 Aug 2008,"1,265",1,
Northwest Europe,Norway,16/2,Aldous Major North,16/2-9S,Statoil,Oil,2011,22 Sep 2011,115,1,
Northwest Europe,Norway,7120/1,Alta/Gohta,7120/1-3,Lundin Petroleum,"Oil, Gas",2013,10 Sep 2013,342,1,09/13: Oil and gas discovery announced in Gohta prospect. Situated around 35km northwest of Snohvit.
Northwest Europe,Norway,7220/11,Alta/Gohta,7220/11-1 (Alta),Lundin Oil,"Oil, Gas",2014,14 Oct 2014,388,1,10/14: Discovery announced.
Northwest Europe,Norway,34/12,Aphrodite (Afrodite),34/12-1,Eni,,2008,25 Apr 2008,373,0,
Northwest Europe,Norway,25/11,Apollo,Apollo (16/1-14),Lundin Oil,Oil,2010,1 Dec 2010,112,2,
Northwest Europe,Norway,6705/10,Asterix,Asterix 6705/10-1,StatoilHydro,Gas,2009,16 Mar 2009,"1,360",1,Estimated 16 Bcm discovery.
Northwest Europe,Norway,25/5,Atla (ex-David),25/5-7 David,Total,"Gas, Condensate",2010,17 Oct 2010,119,1,
Northwest Europe,Norway,7325/1,Atlantis,7325/1-1 (Atlantis),Statoil,Gas,2014,22 Jul 2014,447,1,"07/14 Well 7325/1-1 encountered approximately 55 meters (180 ft) of net reservoir rock of which ten meters was filled with gas. 
Preliminary analysis indicates that the discovery is commercial. 
The well was completed at a depth of 2825 metres (9268 ft) below sea level."
Northwest Europe,Norway,34/4,Beta,34/4-11,DNO,Oil,2010,11 Jan 2010,375,1,Possible Reserves of 44-252million barrels
Northwest Europe,Norway,15/9,Beta West,15/9-B-1,Statoil,Gas,2009,16 Nov 2009,80,1,
Northwest Europe,Norway,24/9,Boyla (ex Marihone),Blk 24/9-9s PL340 Marihoene,Marathon,Oil,2009,21 Oct 2009,120,1,"TVD: 7,218 Feet"
Northwest Europe,Norway,8/10,Butch,8/10-4S,Centrica,Oil,2011,18 Oct 2011,66,1,
Northwest Europe,Norway,35/11,C East,35/11-B 23-H,StatoilHydro,,2008,8 Jan 2008,360,0,
Northwest Europe,Norway,24/9,Caterpillar,Caterpillar 24/9-10s,Marathon,Oil,2011,15 Feb 2011,115,1,24/9-10s and side-track 24/9-10A both struck oil
Northwest Europe,Norway,7222/11,Caurus,7222/11-#1 (Caurus Prospect),StatoilHydro,Gas,2008,31 Oct 2008,356,1,Production License 228
Northwest Europe,Norway,16/2,Cliffhanger North,16/2-18S,Statoil,Oil,2013,7 Aug 2013,112,1,
Northwest Europe,Norway,6506/11,Cooper,6506/11-9S (Cooper),Centrica,"Oil, Gas",2012,26 Jul 2012,320,1,7/12: drilled by semi West Alpha.
Northwest Europe,Norway,30/5,Corvus 30/5-3a,30/5-3A,Statoil,Gas,2009,1 Jun 2009,113,1,Gas found in the wrong formations
Northwest Europe,Norway,30/6,Crimp (30/6-28S),30/6-28S,Statoil,Oil,2012,23 Mar 2012,110,1,
Northwest Europe,Norway,30/8,Curran,Curran 30/8-4 S,StatoilHydro,,2009,30 Jan 2009,94,0,"02/09: Not commercial at current oil prices, but can be developed as a tie-back later."
Northwest Europe,Norway,PL532,Drivis,7220/7-3 S,Statoil,"Oil, Gas",2014,2 May 2014,345,1,05/14: Discovery by well 7220/7-3 S announced.
Northwest Europe,Norway,25/10,Earb South,Earb South (25/10-11),Marathon,"Oil, Gas",2011,2 Aug 2011,120,1,
Northwest Europe,Norway,25/2,East Frigg Delta/Gamma,25/02-17 Frigg Delta,StatoilHydro,Oil,2009,23 Oct 2009,120,1,"TVD: 7,123 Feet"
Northwest Europe,Norway,25/11,Edvard Grieg,16/1-8,Lundin Oil,,2007,22 Oct 2007,108,1,60 to 180 million barrels
Northwest Europe,Norway,25/11,Edvard Grieg,Tellus (16/1-15),Lundin Oil,Oil,2011,6 Apr 2011,111,1,
Northwest Europe,Norway,,Epidot/Alun,34/10 Gullfaks #50,Statoil,Oil,2006,6 Jun 2006,138,1,15 MM bbls oil recoverable|tie back to Gullfaks field mak|es this possible
Northwest Europe,Norway,6407/2,Flyndretind,6407/2-6S,Statoil,Gas,2010,14 May 2010,253,1,Small find 70-141 million cubic feet. Tieback to Asgard possible
Northwest Europe,Norway,15/6,Freke,15/6-10 Freke Prospect,ExxonMobil,Gas,2009,4 Jan 2009,111,1,"TVD: 12,047 feet"
Northwest Europe,Norway,10/1,Frigg,Blk 30/11-7,StatoilHydro,Gas,2009,5 Feb 2009,111,1,"TVD: 13,343"
Northwest Europe,Norway,6407/8,Galtvort,Blk 6407/8-4S (PL 348),StatoilHydro,Gas,2008,21 May 2008,266,1,Further drilling planned with an appraisal well on the northern segment of the Galtvort prospect.
Northwest Europe,Norway,34/6,Garantiana,34/6-2S (Garantiana),Total,Oil,2012,26 Oct 2012,380,1,10/12: Drilled by semi Borgland Dolphin. Preliminary results show a flow-rate of 4000 b/d through a 28/64-in choke. A sidetrack may be drilled for the purpose of defining flank oil-water contact. Resource volume estimates are pending analyses of the results.
Northwest Europe,Norway,15/12d,Gaupe,Blk 15/12-19,BG,"Oil, Gas",2008,14 May 2008,86,1,
Northwest Europe,Norway,16/2,Geitungen,16/2-12 (Geitungen),Statoil,Oil,2012,20 Aug 2012,115,1,8/12: drilled by Ocean Vanguard. 35 metre oil column discovered. Drilled to a vertical depth of 2045 metres below sea level.
Northwest Europe,Norway,15/5,Gina Krog/Eirin,Blk 15/5-7,StatoilHydro,Oil,2008,26 Aug 2008,119,1,
Northwest Europe,Norway,15/6,Gina Krog/Eirin,15/6-9s,StatoilHydro,"Oil, Gas",2007,29 May 2007,114,2,Light oil found
Northwest Europe,Norway,6507/3,Gjoek,6507/3-8,Statoil,Gas,2009,16 Dec 2009,378,1,
Northwest Europe,Norway,,Goliat South,7122/7-3,Eni,"Oil, Gas",2006,9 Jan 2006,343,2,"Well was logged and cored whilst drilling, testing was not done."
Northwest Europe,Norway,25/8,Grane D,25/8-18 S (Grane D),Statoil,Oil,2014,21 Oct 2014,129,1,
Northwest Europe,Norway,25/11,Grane-F,Grane-F (well 25/11-27),Statoil,Oil,2013,28 May 2013,126,1,
Northwest Europe,Norway,15/12a,Grevling 15/12-21,15/12-21,Talisman,Oil,2009,18 May 2009,86,1,"TVD: 10,722 feet"
Northwest Europe,Norway,6603/12,Gro,6603/12-1 Gro,Shell,Gas,2009,19 Jun 2009,"1,376",1,"TVD: 12,483"
Northwest Europe,Norway,35/12,Grosbeak,35/12-2 PL378 (Grosbeak),Wintershall,Oil,2009,8 Jul 2009,360,1,"TVD: 8,241 feet"
Northwest Europe,Norway,15/3,Gudrun,15/3-8,Statoil,Oil,2006,27 Mar 2006,109,1,Well drilled for proven reservesAt least 150 million barrelsrecoverable
Northwest Europe,Norway,,Gullfaks,#49,Statoil,Oil,2006,6 Jun 2006,138,1,15 MM bbls oil recoverabletie back to Gullfaks field makes this possible
Northwest Europe,Norway,,H-Central (34/07-29S),#34/7-29S,Saga,Oil,1998,7 May 1998,249,1,Suspended and re-entered in 99
Northwest Europe,Norway,7324/7,Hanssen,7324/7-2 (Hanssen),OMV,Oil,2014,3 Jul 2014,418,1,
Northwest Europe,Norway,6407/8,Hyme (ex-Gygrid),6407/8-5 s&a (Gygrid),StatoilHydro,Oil,2009,11 Jun 2009,252,1,"TVD: 7,759 feet"
Northwest Europe,Norway,6507/3,Idun North,6507/3-7 (Idun North Prospect),StatoilHydro,Gas,2009,17 Jul 2009,377,1,"TVD: 12,575 feet"
Northwest Europe,Norway,1/3,Ipswich,1/3 11-T2 Ipswich,DONG,Oil,2008,20 Aug 2008,70,1,
Northwest Europe,Norway,7220/2,Isfjell,7220/2-1 (Isfjell),Statoil,Gas,2014,10 Oct 2014,429,1,
Northwest Europe,Norway,7219/8,Iskrystall,Iskrystall (7219/8-2),Statoil,Gas,2013,23 Sep 2013,344,1,
Northwest Europe,Norway,16/1,Ivar Aasen (ex Draupne),Blk 16/1-9 PL-001B Draupne,DNO,"Oil, Gas",2008,16 Apr 2008,111,1,"Discovery contains between 4 and 5 Million Cubic Meters of oil equivalent, Field contains up to 10 million cubic meters of oil equivalents. Thin gas cap at top of light oil."
Northwest Europe,Norway,16/1,Ivar Aasen (ex Draupne),16/1-16,Wintershall,Oil,2012,20 Dec 2012,145,1,12/12: Discovery announced.
Northwest Europe,Norway,PL027D,Jette (ex-Jetta),25/8-16 S,ExxonMobil,Oil,2009,25 May 2009,126,1,"TVD: 7,099 feet"
Northwest Europe,Norway,16/2,Johan Sverdrup (Avaldsnes/Aldous Major South),Aldous Major South (16/2-8),Statoil,Oil,2011,8 Aug 2011,112,1,
Northwest Europe,Norway,2/4NW,King Lear,King Lear (2/4-21 and 2/4-21A),Statoil,"Gas, Condensate",2012,2 Jul 2012,67,1,"2/7: HP/HT well drilled by jackup Maersk Gallant. Estimated recoverable resources between 70 and 200 million boe. 48 metre gas/condensate column discovered in main bore 2/4-21 and an additional 70 metres gas/condensate column in side-track 2/4-21A. 2/4-21 drilled to 5344 metres below sea level, while 2/4-21A drilled to 5237 metres below sea level."
Northwest Europe,Norway,6507/3,Klara (6507/3-10),Klara (6507/3-10),Statoil,Oil,2013,15 Aug 2013,374,1,
Northwest Europe,Norway,34/3,Knarr,Blk 34/3-1,BG,"Oil, Gas",2008,11 Jul 2008,357,1,
Northwest Europe,Norway,34/3,Knarr,34/3-3S (Jordb‘r West),BG,Oil,2011,23 Dec 2011,400,1,Preliminary estimates place the size of the discovery between 1.5 and 4.0 million standard cubic metres of oil equivalents. The licensees will consider development of the discovery to the Knarr production ship. Sidetrack well also drilled.
Northwest Europe,Norway,30/11,Krafla/Askja,30/11-9 S,Statoil,Gas,2014,2 Jan 2014,110,1,01/14: Discovery announced with Askja East. May be developed with Krafla and Krafla West.
Northwest Europe,Norway,30/11,Krafla/Askja,30/11-9 A,Statoil,Oil,2014,2 Jan 2014,110,1,01/14: Discovery announced with Askja West. May be developed with Krafla and Krafla West.
Northwest Europe,Norway,30/11,Krafla/Askja,Krafla (30/11-8S),Statoil,Oil,2011,10 May 2011,107,1,
Northwest Europe,Norway,30/11,Krafla/Askja,Krafla West,Statoil,Oil,2011,28 Jun 2011,108,1,Oil and condensate. Contains 12.6-37.7 million boe.
Northwest Europe,Norway,PL532,Kramsn›,7220/4-1,Statoil,Gas,2014,20 Feb 2014,403,1,
Northwest Europe,Norway,,Lange,6506/11 #2,Statoil,"Oil, Gas",1991,7 Nov 1991,296,2,Initial tests confirm this well as an extention ofSmorbukk Field.
Northwest Europe,Norway,7222/11,Langlitinden,7222/11-12,Det norske oljeselskap,Oil,2014,21 Feb 2014,338,1,
Northwest Europe,Norway,16/4,Luno II (16/4-6S),16/4-8 S (Luno II),Lundin Oil,Oil,2014,29 Aug 2014,100,1,
Northwest Europe,Norway,25/11,Luno South,16/1-12 PL338,Lundin Oil,,2009,7 Sep 2009,107,0,"TVD: 6,660 feet"
Northwest Europe,Norway,7324/9,Mercury,7324/9-1 (Mercury),Statoil,Gas,2014,7 Aug 2014,414,1,
Northwest Europe,Norway,6405/10,Midnattsol,6405/10 Midattsol #1,Statoil,Gas,2007,29 Aug 2007,928,1,
Northwest Europe,Norway,6407/6,Mikkel Sor,6407/6-07S,Statoil,Gas,2009,1 Jun 2009,247,1,
Northwest Europe,Norway,6407/6,Mikkel Sor,Blk 6407/6-6 Gamma,StatoilHydro,Gas,2008,31 Jan 2008,226,1,"Drilled to 8,228 feet reaching the Fanst group of middle Jurassic age rock.
Well is located on the Halten Bank"
